title,firstname,middlename,lastname,name_suffix,nickname,bioguide_id,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate,oc_email,house vote on healthcare
Rep,Stevan,E.,Pearce,,Steve,P000588,R,NM,2,1,M,202-225-2365,,http://pearce.house.gov,,2432 Rayburn House Office Building,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,RepStevePearce,,,1947-08-24,Rep.Pearce@opencongress.org,yes
Rep,Jon,Christopher,Porter,Sr.,,P000589,R,NV,3,0,M,,,http://www.house.gov/porter,,,2612,H0NV01078,400324,N00012560,,http://www.opencongress.org/wiki/Jon_Porter,,,,,1955-05-16,,yes
Rep,Tom,,Price,,,P000591,R,GA,6,0,M,202-225-4501,202-225-4656,https://tomprice.house.gov,,1211 Longworth House Office Building,11853,H4GA06087,400626,N00026160,RepTomPrice,http://www.opencongress.org/wiki/Thomas_Price,http://youtube.com/RepTomPrice,172032960420,,,1954-10-08,,yes
Rep,Ted,,Poe,,,P000592,R,TX,2,1,M,202-225-6565,202-225-5547,https://poe.house.gov,,2132 Rayburn House Office Building,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,http://youtube.com/CongressmanTedPoe,106631626049851,,,1948-09-10,Rep.Poe@opencongress.org,yes
Rep,Erik,,Paulsen,,,P000594,R,MN,3,1,M,202-225-2871,202-225-6351,https://paulsen.house.gov,,127 Cannon House Office Building,3833,H8MN03077,412303,N00029391,RepErikPaulsen,http://www.opencongress.org/wiki/Erik_Paulsen,http://youtube.com/reperikpaulsen,CongressmanErikPaulsen,,,1965-05-14,Rep.Paulsen@opencongress.org,yes
Rep,Bill,,Posey,,,P000599,R,FL,8,1,M,202-225-3671,202-225-3516,http://posey.house.gov,,2150 Rayburn House Office Building,24280,H8FL15107,412309,N00029662,CongBillPosey,http://www.opencongress.org/wiki/Bill_Posey,http://youtube.com/CongressmanPosey,bill.posey15,,,1947-12-18,Rep.Posey@opencongress.org,yes
Rep,Steven,M.,Palazzo,,,P000601,R,MS,4,1,M,202-225-5772,202-225-7074,http://palazzo.house.gov,,2349 Rayburn House Office Building,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,http://youtube.com/CongressmanPalazzo,stevenpalazzo,,,1970-02-21,Rep.Palazzo@opencongress.org,yes
Rep,Mike,,Pompeo,,,P000602,R,KS,4,0,M,202-225-6216,,http://pompeo.house.gov,,2452 Rayburn House Office Building,125023,H0KS04051,412431,N00030744,RepMikePompeo,http://www.opencongress.org/wiki/Mike_Pompeo,http://youtube.com/congressmanpompeo,101965369880683,,,1963-12-30,,yes
Rep,Scott,,Perry,,,P000605,R,PA,4,1,M,202-225-5836,202-226-1000,http://perry.house.gov,,1207 Longworth House Office Building,59980,H2PA04135,412569,N00034120,RepScottPerry,,http://youtube.com/RepScottPerry,repscottperry,,,1962-05-27,Rep.Perry@opencongress.org,yes
Rep,Robert,,Pittenger,,,P000606,R,NC,9,1,M,202-225-1976,202-225-3389,https://pittenger.house.gov,,224 Cannon House Office Building,41272,H2NC09134,412551,N00034416,RepPittenger,,http://youtube.com/CongressmanPittenger,congressmanpittenger,,,1948-08-15,Rep.Pittenger@opencongress.org,yes
Rep,Gary,,Palmer,,,P000609,R,AL,6,1,M,202-225-4921,202-225-2082,https://palmer.house.gov,,330 Cannon House Office Building,146274,H4AL06098,412608,N00035691,USRepGaryPalmer,,,CongressmanGaryPalmer,,,1954-05-14,Rep.Palmer@opencongress.org,yes
Rep,Bruce,,Poliquin,,,P000611,R,ME,2,1,M,202-225-6306,202-225-2943,https://poliquin.house.gov,,1208 Longworth House Office Building,,S2ME00158,412633,N00034584,RepPoliquin,,,RepPoliquin,,,1953-11-01,Rep.Poliquin@opencongress.org,yes
Rep,Ben,,Quayle,,,Q000024,R,AZ,3,0,M,202-225-3361,202-225-3462,http://quayle.house.gov/,,1419 Longworth House Office Building,123506,H0AZ03362,412398,N00031723,,http://www.opencongress.org/wiki/Ben_Quayle,,,,,1976-11-03,,yes
Rep,George,P.,Radanovich,,,R000004,R,CA,19,0,M,,,http://radanovich.house.gov,,,21911,H2CA19054,400330,N00007507,,http://www.opencongress.org/wiki/George_Radanovich,,,,,1955-06-20,,yes
Rep,James,M.,Ramstad,,Jim,R000033,R,MN,3,0,M,,,http://www.house.gov/ramstad,,,26921,H0MN00013,400332,N00004484,,http://www.opencongress.org/wiki/James_Ramstad,,,,,1946-05-06,,yes
Rep,Ralph,,Regula,,,R000141,R,OH,16,0,M,,,http://wwwc.house.gov/regula,,,27021,H6OH16029,400334,N00003651,,http://www.opencongress.org/wiki/Ralph_Regula,,,,,1924-12-03,,yes
Rep,Harold,,Rogers,,Hal,R000395,R,KY,5,1,M,202-225-4601,202-225-0940,http://halrogers.house.gov,,2406 Rayburn House Office Building,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,http://youtube.com/RepHalRogers,CongressmanHalRogers,,,1937-12-31,Rep.Halrogers@opencongress.org,yes
Rep,Dana,T.,Rohrabacher,,,R000409,R,CA,48,1,M,202-225-2415,202-225-0145,https://rohrabacher.house.gov,,2300 Rayburn House Office Building,26763,H8CA42061,400343,N00007151,reprohrabacher,http://www.opencongress.org/wiki/Dana_Rohrabacher,http://youtube.com/RepDanaRohrabacher,RepRohrabacher,,,1947-06-21,Rep.Rohrabacher@opencongress.org,yes
Rep,Edward,R.,Royce,,Ed,R000487,R,CA,39,1,M,202-225-4111,202-226-0335,http://royce.house.gov,,2310 Rayburn House Office Building,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,http://youtube.com/RepEdRoyce,EdRoyce,,,1951-10-12,Rep.Royce@opencongress.org,yes
Rep,Thomas,M.,Reynolds,,,R000569,R,NY,26,0,M,,,http://reynolds.house.gov,,,4384,H8NY27077,400338,N00001295,,http://www.opencongress.org/wiki/Thomas_Reynolds,,,,,1950-09-03,,yes
Rep,Paul,D.,Ryan,,,R000570,R,WI,1,1,M,202-225-3031,202-225-3393,http://paulryan.house.gov,,1233 Longworth House Office Building,26344,H8WI01024,400351,N00004357,SpeakerRyan,http://www.opencongress.org/wiki/Paul_Ryan,http://youtube.com/reppaulryan,speakerryan,,,1970-01-29,Rep.Paulryan@opencongress.org,yes
Rep,Dennis,,Rehberg,,Denny,R000571,R,MT,0,0,M,202-225-3211,202-225-5687,http://www.house.gov/rehberg,http://www.house.gov/rehberg/issue.shtml,2448 Rayburn House Office Building,404,H0MT00033,400335,N00004645,,http://www.opencongress.org/wiki/Dennis_Rehberg,,,,,1955-10-05,,yes
Rep,Mike,,Rogers,,,R000572,R,MI,8,0,M,202-225-4872,202-225-5820,http://mikerogers.house.gov,https://mikerogers.house.gov/contact/contactform.htm?zip5=48915,2112 Rayburn House Office Building,8751,H0MI08042,400342,N00009668,,http://www.opencongress.org/wiki/Mike_Rogers,,,,,1963-06-02,,yes
Rep,Rick,,Renzi,,,R000574,R,AZ,1,0,M,,,http://www.house.gov/renzi,,,28172,H2AZ01172,400336,N00024931,,http://www.opencongress.org/wiki/Richard_Renzi,,,,,1958-06-11,,yes
Rep,Mike,,Rogers,,,R000575,R,AL,3,1,M,202-225-3261,202-226-8485,https://mikerogers.house.gov,,2184 Rayburn House Office Building,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,http://youtube.com/MikeRogersAL03,CongressmanMikeDRogers,,,1958-07-16,Rep.Mikerogers@opencongress.org,yes
Rep,Peter,J.,Roskam,,,R000580,R,IL,6,1,M,202-225-4561,202-225-1166,https://roskam.house.gov,,2246 Rayburn House Office Building,6382,H6IL06117,412202,N00004719,PeterRoskam,http://www.opencongress.org/wiki/Peter_Roskam,http://youtube.com/RoskamIL06,PeterRoskam,,,1961-09-13,Rep.Roskam@opencongress.org,yes
Rep,David,P.,Roe,,Phil,R000582,R,TN,1,1,M,202-225-6356,202-225-6356,http://roe.house.gov,,336 Cannon House Office Building,65306,H6TN01388,412310,N00028463,DrPhilRoe,http://www.opencongress.org/wiki/David_Roe,http://youtube.com/drphilroe,DrPhilRoe,,,1945-07-21,Rep.Roe@opencongress.org,yes
Rep,Thomas,J.,Rooney,,,R000583,R,FL,17,1,M,202-225-5792,202-225-3132,https://rooney.house.gov,,2160 Rayburn House Office Building,107800,H8FL16022,412311,N00029018,TomRooney,http://www.opencongress.org/wiki/Tom_Rooney,http://youtube.com/CongressmanRooney,reptomrooney,,,1970-11-21,Rep.Rooney@opencongress.org,yes
Rep,Tom,W.,Reed,II,,R000585,R,NY,23,1,M,202-225-3161,202-226-6599,https://reed.house.gov,,2437 Rayburn House Office Building,127046,H0NY29054,412393,N00030949,RepTomReed,http://www.opencongress.org/wiki/Tom_Reed,http://youtube.com/CongressmanTomReed,RepTomReed,,,1971-11-18,Rep.Reed@opencongress.org,yes
Rep,James,B.,Renacci,,,R000586,R,OH,16,1,M,202-225-3876,202-225-3059,https://renacci.house.gov,,328 Cannon House Office Building,120678,H0OH16097,412462,N00031127,RepJimRenacci,http://www.opencongress.org/wiki/Jim_Renacci,http://youtube.com/repjimrenacci,repjimrenacci,,,1958-12-03,Rep.Renacci@opencongress.org,yes
Rep,Reid,J.,Ribble,,,R000587,R,WI,8,0,M,202-225-5665,202- 225-5729,http://ribble.house.gov,https://ribble.house.gov/contact-me/email-me,1513 Longworth House Office Building,126240,H0WI08075,412489,N00030968,,http://www.opencongress.org/wiki/Reid_Ribble,,,,,1956-04-05,,yes
Rep,Edward,Scott,Rigell,,Scott,R000589,R,VA,2,0,M,202-225-4215,202-225-4218,http://rigell.house.gov,https://rigell.house.gov/contact/contactform.htm,418 Cannon House Office Building,121807,H0VA02084,412483,N00030962,,http://www.opencongress.org/wiki/Scott_Rigell,,,,,1960-05-28,,yes
Rep,David,,Rivera,,,R000590,R,FL,25,0,M,202-225-2778,202-226-0346,http://rivera.house.gov/,,417 Cannon House Office Building,31234,H0FL25038,412415,N00031887,,http://www.opencongress.org/wiki/David_Rivera,,,,,1965-09-16,,yes
Rep,Martha,,Roby,,,R000591,R,AL,2,1,F,202-225-2901,202-225-8913,http://roby.house.gov,,442 Cannon House Office Building,71604,H0AL02087,412394,N00030768,RepMarthaRoby,http://www.opencongress.org/wiki/Martha_Roby,http://youtube.com/reproby,Representative.Martha.Roby,,,1976-07-27,Rep.Roby@opencongress.org,yes
Rep,Todd,,Rokita,,,R000592,R,IN,4,1,M,202-225-5037,202-226-0544,http://rokita.house.gov,,2439 Rayburn House Office Building,34167,H0IN04170,412426,N00031741,ToddRokita,http://www.opencongress.org/wiki/Todd_Rokita,http://youtube.com/reptoddrokita,RepToddRokita,,,1970-02-09,Rep.Rokita@opencongress.org,yes
Rep,Dennis,A.,Ross,,,R000593,R,FL,15,1,M,202-225-1252,202-226-0585,http://dennisross.house.gov,,436 Cannon House Office Building,12813,H0FL12101,412411,N00030645,RepDennisRoss,http://www.opencongress.org/wiki/Dennis_Ross,http://youtube.com/RepDennisRoss,dennis.ross.376,,,1959-10-18,Rep.Dennisross@opencongress.org,yes
Rep,Jon,,Runyan,,,R000594,R,NJ,3,0,M,202-225-4765,202-225-0778,http://runyan.house.gov,https://runyan.house.gov/contact-me/email-me,1239 Longworth House Office Building,121117,H0NJ03153,412449,N00031988,,http://www.opencongress.org/wiki/Jon_Runyan,,,,,1973-11-27,,yes
Rep,Tom,,Rice,,,R000597,R,SC,7,1,M,202-225-9895,,http://rice.house.gov,,223 Cannon House Office Building,132382,H2SC07066,412572,N00033832,RepTomRice,,http://youtube.com/RepTomRice,reptomrice,,,1957-08-04,Rep.Rice@opencongress.org,yes
Rep,Keith,J.,Rothfus,,,R000598,R,PA,12,1,M,202-225-2065,202-225-5709,https://rothfus.house.gov,,1205 Longworth House Office Building,119466,H0PA04220,412570,N00031253,KeithRothfus,,http://youtube.com/reprothfus,keithrothfus,,,1962-04-25,Rep.Rothfus@opencongress.org,yes
Rep,John,,Ratcliffe,,,R000601,R,TX,4,1,M,202-225-6673,202-225-3332,https://ratcliffe.house.gov,,325 Cannon House Office Building,147381,H4TX04153,412653,N00035972,RepRatcliffe,,,RepRatcliffe,,,1965-10-20,Rep.Ratcliffe@opencongress.org,yes
Rep,David,,Rouzer,,,R000603,R,NC,7,1,M,202-225-2731,202-225-5773,https://rouzer.house.gov,,424 Cannon House Office Building,102964,H2NC07096,412641,N00033527,RepDavidRouzer,,,RepRouzer,,,1972-02-16,Rep.Rouzer@opencongress.org,yes
Rep,Steve,,Russell,,,R000604,R,OK,5,1,M,202-225-2132,202-226-1463,https://russell.house.gov,,128 Cannon House Office Building,,H4OK05132,412650,N00036175,RepRussell,,,reprussell,,,1963-05-25,Rep.Russell@opencongress.org,yes
Rep,Francis,,Rooney,,,R000607,R,FL,19,1,M,202-225-2536,202-225-0011,https://francisrooney.house.gov,,120 Cannon House Office Building,172678,H6FL19087,412699,N00040007,RepRooney,,,RepRooney,,,1953-12-04,Rep.Francisrooney@opencongress.org,yes
Rep,John,,Rutherford,,,R000609,R,FL,4,1,M,202-225-2501,,https://rutherford.house.gov,,230 Cannon House Office Building,172542,H6FL04105,412692,N00039777,RepRutherfordFL,,,RepRutherfordFL,,,1952-09-02,Rep.Rutherford@opencongress.org,yes
Rep,Marshall,,Sanford,,Mark,S000051,R,SC,1,1,M,202-225-3176,843-521-2535,https://sanford.house.gov,,2211 Rayburn House Office Building,21991,H4SC01073,400607,N00002424,RepSanfordSC,,http://youtube.com/RepSanfordSC,RepSanfordSC,,,1960-05-28,Rep.Sanford@opencongress.org,yes
Rep,H.,James,Saxton,,Jim,S000097,R,NJ,3,0,M,,,http://www.house.gov/saxton,,,26953,H4NJ13022,400359,N00000834,,http://www.opencongress.org/wiki/H._James_Saxton,,,,,1943-01-22,,yes
Rep,F.,James,Sensenbrenner,Jr.,,S000244,R,WI,5,1,M,202-225-5101,202-225-3190,http://sensenbrenner.house.gov,,2449 Rayburn House Office Building,27142,H8WI09050,400365,N00004291,JimPressOffice,http://www.opencongress.org/wiki/James_Sensenbrenner,http://youtube.com/RepSensenbrenner,RepSensenbrenner,,,1943-06-14,Rep.Sensenbrenner@opencongress.org,yes
Rep,Pete,A.,Sessions,,,S000250,R,TX,32,1,M,202-225-2231,202-225-5878,https://sessions.house.gov,,2233 Rayburn House Office Building,288,H2TX03126,400367,N00005681,PeteSessions,http://www.opencongress.org/wiki/Peter_Sessions,http://youtube.com/PeteSessions,petesessions,,,1955-03-22,Rep.Sessions@opencongress.org,yes
Rep,John,B.,Shadegg,,,S000275,R,AZ,3,0,M,,,http://johnshadegg.house.gov,,,22186,H4AZ04016,400368,N00006425,,http://www.opencongress.org/wiki/John_Shadegg,,,,,1949-10-22,,yes
Rep,John,M.,Shimkus,,,S000364,R,IL,15,1,M,202-225-5271,202-225-5880,https://shimkus.house.gov,,2217 Rayburn House Office Building,246,H2IL20042,400373,N00004961,RepShimkus,http://www.opencongress.org/wiki/John_Shimkus,http://youtube.com/repshimkus,repshimkus,,,1958-02-21,Rep.Shimkus@opencongress.org,yes
Rep,Lamar,S.,Smith,,,S000583,R,TX,21,1,M,202-225-4236,202-225-8628,http://lamarsmith.house.gov,,2409 Rayburn House Office Building,27097,H6TX21012,400381,N00001811,LamarSmithTX21,http://www.opencongress.org/wiki/Lamar_Smith,http://youtube.com/lamarsmithtexas21,LamarSmithTX21,,,1947-11-19,Rep.Lamarsmith@opencongress.org,yes
Rep,Clifford,B.,Stearns,,Cliff,S000822,R,FL,6,0,M,202-225-5744,202-225-3973,http://www.house.gov/stearns,http://www.house.gov/writerep,2306 Rayburn House Office Building,26803,H8FL06056,400388,N00002782,,http://www.opencongress.org/wiki/Clifford_Stearns,,,,,1941-04-16,,yes
Rep,Mark,Edward,Souder,,,S001143,R,IN,3,0,M,,,http://souder.house.gov,,,21780,H4IN04099,400385,N00003844,,http://www.opencongress.org/wiki/Mark_Souder,,,,,1950-07-18,,yes
Rep,Christopher,H.,Shays,,,S001144,R,CT,4,0,M,,,http://www.house.gov/shays,,,26789,H8CT04057,400370,N00000652,,http://www.opencongress.org/wiki/Christopher_Shays,,,,,1945-10-18,,yes
Rep,Michael,K.,Simpson,,Mike,S001148,R,ID,2,1,M,202-225-5531,202-225-8216,http://simpson.house.gov,,2084 Rayburn House Office Building,2917,H8ID02064,400376,N00006263,CongMikeSimpson,http://www.opencongress.org/wiki/Michael_Simpson,http://youtube.com/CongMikeSimpson,96007744606,,,1950-09-08,Rep.Simpson@opencongress.org,yes
Rep,Bill,,Shuster,,,S001154,R,PA,9,1,M,202-225-2431,202-225-2486,https://shuster.house.gov,,2079 Rayburn House Office Building,55693,H2PA09035,409888,N00013770,RepBillShuster,http://www.opencongress.org/wiki/Bill_Shuster,http://youtube.com/repshuster,Rep.Shuster,,,1961-01-10,Rep.Shuster@opencongress.org,yes
Rep,John,A.,Sullivan,,,S001155,R,OK,1,0,M,202-225-2211,202-225-9187,http://www.house.gov/sullivan,http://sullivan.house.gov/zipauth.html,434 Cannon House Office Building,24559,H2OK01093,400392,N00013847,,http://www.opencongress.org/wiki/John_Sullivan,,,,,1965-01-01,,yes
Rep,Jean,,Schmidt,,,S001164,R,OH,2,0,F,202-225-3164,202-225-1992,http://www.house.gov/schmidt,http://www.house.gov/schmidt/contact.shtml,2464 Rayburn House Office Building,45475,H6OH02086,412010,N00027526,,http://www.opencongress.org/wiki/Jean_Schmidt,,,,,1951-11-29,,yes
Rep,Bill,,Sali,,,S001167,R,ID,1,0,M,,,http://sali.house.gov,,,2916,H6ID01177,412201,N00027644,,http://www.opencongress.org/wiki/William_Sali,,,,,1954-02-17,,yes
Rep,Adrian,,Smith,,,S001172,R,NE,3,1,M,202-225-6435,202-225-0207,http://adriansmith.house.gov,,320 Cannon House Office Building,21284,H6NE03115,412217,N00027623,RepAdrianSmith,http://www.opencongress.org/wiki/Adrian_Smith,http://youtube.com/RepAdrianSmith,,,,1970-12-19,Rep.Adriansmith@opencongress.org,yes
Rep,Steve,Joseph,Scalise,,,S001176,R,LA,1,1,M,202-225-3015,202-226-0386,http://scalise.house.gov,,2338 Rayburn House Office Building,9026,H0LA01087,412261,N00009660,SteveScalise,http://www.opencongress.org/wiki/Stephen_Scalise,http://youtube.com/RepSteveScalise,RepSteveScalise,,,1965-10-06,Rep.Scalise@opencongress.org,yes
Rep,Aaron,,Schock,,,S001179,R,IL,18,0,M,202-225-6201,202-225-9249,http://schock.house.gov,https://schock.house.gov/contact/contactform.htm?zip5=,2464 Rayburn House Office Building,33428,H8IL18043,412314,N00029273,,http://www.opencongress.org/wiki/Aaron_Schock,,,,,1981-05-28,,yes
Rep,Robert,T.,Schilling,,Bobby,S001182,R,IL,17,0,M,202-225-5905,202- 225-5396,http://schilling.house.gov/,,507 Cannon House Office Building,116570,H0IL17059,412423,N00030668,,http://www.opencongress.org/wiki/Bobby_Schilling,,,,,1964-01-23,,yes
Rep,David,,Schweikert,,,S001183,R,AZ,6,1,M,202-225-2190,202-225-0096,https://schweikert.house.gov,,2059 Rayburn House Office Building,106387,H4AZ06045,412399,N00006460,RepDavid,http://www.opencongress.org/wiki/David_Schweikert,http://youtube.com/RepDavidSchweikert,repdavidschweikert,,,1962-03-03,Rep.Schweikert@opencongress.org,yes
Rep,Steve,,Southerland,,,S001186,R,FL,2,0,M,202-225-5235,202-225-5615,http://southerland.house.gov,https://southerland.house.gov/index.cfm/email-me,1229 Longworth House Office Building,124329,H0FL02110,412408,N00031204,,http://www.opencongress.org/wiki/Steve_Southerland,,,,,1965-10-10,,yes
Rep,Steve,,Stivers,,,S001187,R,OH,15,1,M,202-225-2015,202-225-3529,http://stivers.house.gov,,1022 Longworth House Office Building,45333,H8OH15076,412461,N00029574,RepSteveStivers,http://www.opencongress.org/wiki/Steve_Stivers,http://youtube.com/RepSteveStivers,116058275133542,,,1965-03-24,Rep.Stivers@opencongress.org,yes
Rep,Marlin,A.,Stutzman,,,S001188,R,IN,3,0,M,202-225-4436,202-226-9870,http://stutzman.house.gov,http://stutzman.house.gov/contacts/new,2418 Rayburn House Office Building,34230,H0IN03198,412392,N00030891,,http://www.opencongress.org/wiki/Marlin_Stutzman,,,,,1976-08-31,,yes
Rep,Austin,,Scott,,,S001189,R,GA,8,1,M,202-225-6531,202-225-3013,https://austinscott.house.gov,,2417 Rayburn House Office Building,11812,H0GA08099,412417,N00032457,AustinScottGA08,http://www.opencongress.org/wiki/Austin_Scott,http://youtube.com/RepAustinScott,RepAustinScott,,,1969-12-10,Rep.Austinscott@opencongress.org,yes
Rep,Chris,,Stewart,,,S001192,R,UT,2,1,M,202-225-9730,801-364-5551,http://stewart.house.gov,,323 Cannon House Office Building,135930,H2UT02324,412581,N00033932,RepChrisStewart,,http://youtube.com/repchrisstewart,RepChrisStewart,,,1960-07-15,Rep.Stewart@opencongress.org,yes
Rep,Jason,T.,Smith,,,S001195,R,MO,8,1,M,202-225-4404,202-226-0326,https://jasonsmith.house.gov,,1118 Longworth House Office Building,59318,H4MO08162,412596,N00035282,RepJasonSmith,,http://youtube.com/RepJasonSmith,repjasonsmith,,,1980-06-16,Rep.Jasonsmith@opencongress.org,yes
Rep,Elise,,Stefanik,,,S001196,R,NY,21,1,F,202-225-4611,202-226-0621,https://stefanik.house.gov,,318 Cannon House Office Building,152539,H4NY21079,412648,N00035523,RepStefanik,,,RepEliseStefanik,,,1984-07-02,Rep.Stefanik@opencongress.org,yes
Rep,Lloyd,,Smucker,,,S001199,R,PA,16,1,M,202-225-2411,,https://smucker.house.gov,,516 Cannon House Office Building,102454,H6PA16320,412722,N00038781,RepSmucker,,,,,,1964-01-23,Rep.Smucker@opencongress.org,yes
Rep,Mac,M.,Thornberry,,,T000238,R,TX,13,1,M,202-225-3706,202-225-3486,http://thornberry.house.gov,,2208 Rayburn House Office Building,21706,H4TX13014,400404,N00006052,MacTXPress,http://www.opencongress.org/wiki/William_Thornberry,http://youtube.com/RepMacThornberry,repmacthornberry,,,1958-07-15,Rep.Thornberry@opencongress.org,yes
Rep,Todd,,Tiahrt,,,T000260,R,KS,4,0,M,,,http://www.house.gov/tiahrt,,,21953,H4KS04087,400405,N00008144,,http://www.opencongress.org/wiki/Todd_Tiahrt,,,,,1951-06-15,,yes
Rep,Thomas,G.,Tancredo,,Tom,T000458,R,CO,6,0,M,,,http://tancredo.house.gov,,,17030,H8CO06054,400394,N00006103,,http://www.opencongress.org/wiki/Tom_Tancredo,,,,,1945-12-20,,yes
Rep,Lee,R.,Terry,,,T000459,R,NE,2,0,M,202-225-4155,202-226-5452,http://leeterry.house.gov,http://leeterry.house.gov/contact/,2266 Rayburn House Office Building,21276,H8NE02139,400400,N00005321,,http://www.opencongress.org/wiki/Lee_Terry,,,,,1962-01-29,,yes
Rep,Patrick,J.,Tiberi,,Pat,T000462,R,OH,12,1,M,202-225-5355,202-226-4523,http://tiberi.house.gov,,1203 Longworth House Office Building,8404,H0OH12062,400406,N00009699,pattiberi,http://www.opencongress.org/wiki/Patrick_Tiberi,http://youtube.com/PatTiberi,RepPatTiberi,,,1962-10-21,Rep.Tiberi@opencongress.org,yes
Rep,Glenn,,Thompson,,,T000467,R,PA,5,1,M,202-225-5121,202-225-5796,http://thompson.house.gov,,124 Cannon House Office Building,24046,H8PA05071,412317,N00029736,CongressmanGT,http://www.opencongress.org/wiki/Glenn_Thompson,http://youtube.com/CongressmanGT,CongressmanGT,,,1959-07-27,Rep.Thompson@opencongress.org,yes
